 -0.3540000E+00 -0.6371285E+05 -0.6371285E+05  0.0000000E+00
 -0.3570000E+00 -0.6296628E+05 -0.6296628E+05  0.0000000E+00
 -0.3600000E+00 -0.6222203E+05 -0.6222203E+05  0.0000000E+00
 -0.3630000E+00 -0.6151830E+05 -0.6151830E+05  0.0000000E+00
 -0.3660000E+00 -0.6082422E+05 -0.6082422E+05  0.0000000E+00
 -0.3690000E+00 -0.6017233E+05 -0.6017233E+05  0.0000000E+00
 -0.3720000E+00 -0.5958613E+05 -0.5958613E+05  0.0000000E+00
 -0.3750000E+00 -0.5895201E+05 -0.5895201E+05  0.0000000E+00
 -0.3780000E+00 -0.5834963E+05 -0.5834963E+05  0.0000000E+00
 -0.3810000E+00 -0.5775982E+05 -0.5775982E+05  0.0000000E+00
 -0.3840000E+00 -0.5720847E+05 -0.5720847E+05  0.0000000E+00
 -0.3870000E+00 -0.5667616E+05 -0.5667616E+05  0.0000000E+00
 -0.3900000E+00 -0.5615101E+05 -0.5615101E+05  0.0000000E+00
 -0.3930000E+00 -0.5558611E+05 -0.5558611E+05  0.0000000E+00
 -0.3960000E+00 -0.5501666E+05 -0.5501666E+05  0.0000000E+00
 -0.3990000E+00 -0.5439989E+05 -0.5439989E+05  0.0000000E+00
 -0.4020000E+00 -0.5384986E+05 -0.5384986E+05  0.0000000E+00
 -0.4050000E+00 -0.5320131E+05 -0.5320131E+05  0.0000000E+00
 -0.4080000E+00 -0.5265688E+05 -0.5265688E+05  0.0000000E+00
 -0.4110000E+00 -0.5210726E+05 -0.5210726E+05  0.0000000E+00
 -0.4140000E+00 -0.5154819E+05 -0.5154819E+05  0.0000000E+00
 -0.4170000E+00 -0.5097743E+05 -0.5097743E+05  0.0000000E+00
 -0.4200000E+00 -0.5036742E+05 -0.5036742E+05  0.0000000E+00
 -0.4230000E+00 -0.4984221E+05 -0.4984221E+05  0.0000000E+00
 -0.4260000E+00 -0.4939415E+05 -0.4939415E+05  0.0000000E+00
 -0.4290000E+00 -0.4889945E+05 -0.4889945E+05  0.0000000E+00
 -0.4320000E+00 -0.4842754E+05 -0.4842754E+05  0.0000000E+00
 -0.4350000E+00 -0.4793155E+05 -0.4793155E+05  0.0000000E+00
 -0.4380000E+00 -0.4747158E+05 -0.4747158E+05  0.0000000E+00
 -0.4410000E+00 -0.4699173E+05 -0.4699173E+05  0.0000000E+00
 -0.4440000E+00 -0.4654052E+05 -0.4654052E+05  0.0000000E+00
 -0.4470000E+00 -0.4607669E+05 -0.4607669E+05  0.0000000E+00
 -0.4500000E+00 -0.4563565E+05 -0.4563565E+05  0.0000000E+00
 -0.4530000E+00 -0.4518252E+05 -0.4518252E+05  0.0000000E+00
 -0.4560000E+00 -0.4470903E+05 -0.4470903E+05  0.0000000E+00
 -0.4590000E+00 -0.4429566E+05 -0.4429566E+05  0.0000000E+00
 -0.4620000E+00 -0.4384347E+05 -0.4384347E+05  0.0000000E+00
 -0.4650000E+00 -0.4340842E+05 -0.4340842E+05  0.0000000E+00
 -0.4680000E+00 -0.4293358E+05 -0.4293358E+05  0.0000000E+00
 -0.4710000E+00 -0.4247769E+05 -0.4247769E+05  0.0000000E+00
 -0.4740000E+00 -0.4204368E+05 -0.4204368E+05  0.0000000E+00
 -0.4770000E+00 -0.4160673E+05 -0.4160673E+05  0.0000000E+00
 -0.4800000E+00 -0.4118515E+05 -0.4118515E+05  0.0000000E+00
 -0.4830000E+00 -0.4083402E+05 -0.4083402E+05  0.0000000E+00
 -0.4860000E+00 -0.4050526E+05 -0.4050526E+05  0.0000000E+00
 -0.4890000E+00 -0.4019675E+05 -0.4019675E+05  0.0000000E+00
 -0.4920000E+00 -0.3986920E+05 -0.3986920E+05  0.0000000E+00
 -0.4950000E+00 -0.3951114E+05 -0.3951114E+05  0.0000000E+00
 -0.4980000E+00 -0.3920541E+05 -0.3920541E+05  0.0000000E+00
 -0.5010000E+00 -0.3883326E+05 -0.3883326E+05  0.0000000E+00
 -0.5040000E+00 -0.3842740E+05 -0.3842740E+05  0.0000000E+00
 -0.5070000E+00 -0.3799215E+05 -0.3799215E+05  0.0000000E+00
 -0.5100000E+00 -0.3761744E+05 -0.3761744E+05  0.0000000E+00
 -0.5130000E+00 -0.3728180E+05 -0.3728180E+05  0.0000000E+00
 -0.5160000E+00 -0.3693623E+05 -0.3693623E+05  0.0000000E+00
 -0.5190000E+00 -0.3657185E+05 -0.3657185E+05  0.0000000E+00
 -0.5220000E+00 -0.3626587E+05 -0.3626587E+05  0.0000000E+00
 -0.5250000E+00 -0.3593852E+05 -0.3593852E+05  0.0000000E+00
 -0.5280000E+00 -0.3561785E+05 -0.3561785E+05  0.0000000E+00
 -0.5310000E+00 -0.3532049E+05 -0.3532049E+05  0.0000000E+00
 -0.5340000E+00 -0.3504555E+05 -0.3504555E+05  0.0000000E+00
 -0.5370000E+00 -0.3477909E+05 -0.3477909E+05  0.0000000E+00
 -0.5400000E+00 -0.3450572E+05 -0.3450572E+05  0.0000000E+00
 -0.5430000E+00 -0.3420213E+05 -0.3420213E+05  0.0000000E+00
 -0.5460000E+00 -0.3391643E+05 -0.3391643E+05  0.0000000E+00
 -0.5490000E+00 -0.3363741E+05 -0.3363741E+05  0.0000000E+00
 -0.5520000E+00 -0.3338927E+05 -0.3338927E+05  0.0000000E+00
 -0.5550000E+00 -0.3313331E+05 -0.3313331E+05  0.0000000E+00
 -0.5580000E+00 -0.3290378E+05 -0.3290378E+05  0.0000000E+00
 -0.5610000E+00 -0.3267522E+05 -0.3267522E+05  0.0000000E+00
 -0.5640000E+00 -0.3244452E+05 -0.3244452E+05  0.0000000E+00
 -0.5670000E+00 -0.3219650E+05 -0.3219650E+05  0.0000000E+00
 -0.5700000E+00 -0.3199084E+05 -0.3199084E+05  0.0000000E+00
 -0.5730000E+00 -0.3176896E+05 -0.3176896E+05  0.0000000E+00
 -0.5760000E+00 -0.3158186E+05 -0.3158186E+05  0.0000000E+00
 -0.5790000E+00 -0.3137738E+05 -0.3137738E+05  0.0000000E+00
 -0.5820000E+00 -0.3111547E+05 -0.3111547E+05  0.0000000E+00
 -0.5850000E+00 -0.3088861E+05 -0.3088861E+05  0.0000000E+00
 -0.5880000E+00 -0.3067607E+05 -0.3067607E+05  0.0000000E+00
 -0.5910000E+00 -0.3048910E+05 -0.3048910E+05  0.0000000E+00
 -0.5940000E+00 -0.3025072E+05 -0.3025072E+05  0.0000000E+00
 -0.5970000E+00 -0.3001317E+05 -0.3001317E+05  0.0000000E+00
 -0.6000000E+00 -0.2978301E+05 -0.2978301E+05  0.0000000E+00
 -0.6030000E+00 -0.2955949E+05 -0.2955949E+05  0.0000000E+00
 -0.6060000E+00 -0.2932001E+05 -0.2932001E+05  0.0000000E+00
 -0.6090000E+00 -0.2913296E+05 -0.2913296E+05  0.0000000E+00
 -0.6120000E+00 -0.2892182E+05 -0.2892182E+05  0.0000000E+00
 -0.6150000E+00 -0.2869774E+05 -0.2869774E+05  0.0000000E+00
 -0.6180000E+00 -0.2847479E+05 -0.2847479E+05  0.0000000E+00
 -0.6210000E+00 -0.2825343E+05 -0.2825343E+05  0.0000000E+00
 -0.6240000E+00 -0.2804341E+05 -0.2804341E+05  0.0000000E+00
 -0.6270000E+00 -0.2783228E+05 -0.2783228E+05  0.0000000E+00
 -0.6300000E+00 -0.2763249E+05 -0.2763249E+05  0.0000000E+00
 -0.6330000E+00 -0.2740313E+05 -0.2740313E+05  0.0000000E+00
 -0.6360000E+00 -0.2721840E+05 -0.2721840E+05  0.0000000E+00
 -0.6390000E+00 -0.2704615E+05 -0.2704615E+05  0.0000000E+00
 -0.6420000E+00 -0.2688130E+05 -0.2688130E+05  0.0000000E+00
 -0.6450000E+00 -0.2673296E+05 -0.2673296E+05  0.0000000E+00
 -0.6480000E+00 -0.2659265E+05 -0.2659265E+05  0.0000000E+00
 -0.6510000E+00 -0.2644095E+05 -0.2644095E+05  0.0000000E+00
 -0.6540000E+00 -0.2629599E+05 -0.2629599E+05  0.0000000E+00
 -0.6570000E+00 -0.2615341E+05 -0.2615341E+05  0.0000000E+00
 -0.6600000E+00 -0.2601376E+05 -0.2601376E+05  0.0000000E+00
 -0.6630000E+00 -0.2588471E+05 -0.2588471E+05  0.0000000E+00
 -0.6660000E+00 -0.2576967E+05 -0.2576967E+05  0.0000000E+00
 -0.6690000E+00 -0.2563432E+05 -0.2563432E+05  0.0000000E+00
 -0.6720000E+00 -0.2550671E+05 -0.2550671E+05  0.0000000E+00
 -0.6750000E+00 -0.2537661E+05 -0.2537661E+05  0.0000000E+00
 -0.6780000E+00 -0.2525452E+05 -0.2525452E+05  0.0000000E+00
 -0.6810000E+00 -0.2511878E+05 -0.2511878E+05  0.0000000E+00
 -0.6840000E+00 -0.2497862E+05 -0.2497862E+05  0.0000000E+00
 -0.6870000E+00 -0.2483248E+05 -0.2483248E+05  0.0000000E+00
 -0.6900000E+00 -0.2470316E+05 -0.2470316E+05  0.0000000E+00
 -0.6930000E+00 -0.2455802E+05 -0.2455802E+05  0.0000000E+00
 -0.6960000E+00 -0.2442055E+05 -0.2442055E+05  0.0000000E+00
 -0.6990000E+00 -0.2430107E+05 -0.2430107E+05  0.0000000E+00
 -0.7020000E+00 -0.2417356E+05 -0.2417356E+05  0.0000000E+00
 -0.7050000E+00 -0.2404913E+05 -0.2404913E+05  0.0000000E+00
 -0.7080000E+00 -0.2390482E+05 -0.2390482E+05  0.0000000E+00
 -0.7110000E+00 -0.2376598E+05 -0.2376598E+05  0.0000000E+00
 -0.7140000E+00 -0.2362725E+05 -0.2362725E+05  0.0000000E+00
 -0.7170000E+00 -0.2349226E+05 -0.2349226E+05  0.0000000E+00
 -0.7200000E+00 -0.2336637E+05 -0.2336637E+05  0.0000000E+00
 -0.7230000E+00 -0.2324840E+05 -0.2324840E+05  0.0000000E+00
 -0.7260000E+00 -0.2312550E+05 -0.2312550E+05  0.0000000E+00
 -0.7290000E+00 -0.2302616E+05 -0.2302616E+05  0.0000000E+00
 -0.7320000E+00 -0.2292714E+05 -0.2292714E+05  0.0000000E+00
 -0.7350000E+00 -0.2281701E+05 -0.2281701E+05  0.0000000E+00
 -0.7380000E+00 -0.2269546E+05 -0.2269546E+05  0.0000000E+00
 -0.7410000E+00 -0.2259279E+05 -0.2259279E+05  0.0000000E+00
 -0.7440000E+00 -0.2249893E+05 -0.2249893E+05  0.0000000E+00
 -0.7470000E+00 -0.2239740E+05 -0.2239740E+05  0.0000000E+00
 -0.7500000E+00 -0.2229397E+05 -0.2229397E+05  0.0000000E+00
 -0.7530000E+00 -0.2219385E+05 -0.2219385E+05  0.0000000E+00
 -0.7560000E+00 -0.2206407E+05 -0.2206407E+05  0.0000000E+00
 -0.7590000E+00 -0.2194823E+05 -0.2194823E+05  0.0000000E+00
 -0.7620000E+00 -0.2183961E+05 -0.2183961E+05  0.0000000E+00
 -0.7650000E+00 -0.2171974E+05 -0.2171974E+05  0.0000000E+00
 -0.7680000E+00 -0.2164542E+05 -0.2164542E+05  0.0000000E+00
 -0.7710000E+00 -0.2155749E+05 -0.2155749E+05  0.0000000E+00
 -0.7740000E+00 -0.2147480E+05 -0.2147480E+05  0.0000000E+00
 -0.7770000E+00 -0.2138658E+05 -0.2138658E+05  0.0000000E+00
 -0.7800000E+00 -0.2130836E+05 -0.2130836E+05  0.0000000E+00
 -0.7830000E+00 -0.2122091E+05 -0.2122091E+05  0.0000000E+00
 -0.7860000E+00 -0.2113385E+05 -0.2113385E+05  0.0000000E+00
 -0.7890000E+00 -0.2104692E+05 -0.2104692E+05  0.0000000E+00
 -0.7920000E+00 -0.2095562E+05 -0.2095562E+05  0.0000000E+00
 -0.7950000E+00 -0.2086458E+05 -0.2086458E+05  0.0000000E+00
 -0.7980000E+00 -0.2079097E+05 -0.2079097E+05  0.0000000E+00
 -0.8010000E+00 -0.2071300E+05 -0.2071300E+05  0.0000000E+00
 -0.8040000E+00 -0.2060698E+05 -0.2060698E+05  0.0000000E+00
 -0.8070000E+00 -0.2051540E+05 -0.2051540E+05  0.0000000E+00
 -0.8100000E+00 -0.2041983E+05 -0.2041983E+05  0.0000000E+00
 -0.8130000E+00 -0.2032644E+05 -0.2032644E+05  0.0000000E+00
 -0.8160000E+00 -0.2024162E+05 -0.2024162E+05  0.0000000E+00
 -0.8190000E+00 -0.2015609E+05 -0.2015609E+05  0.0000000E+00
 -0.8220000E+00 -0.2007751E+05 -0.2007751E+05  0.0000000E+00
 -0.8250000E+00 -0.1999013E+05 -0.1999013E+05  0.0000000E+00
 -0.8280000E+00 -0.1991270E+05 -0.1991270E+05  0.0000000E+00
 -0.8310000E+00 -0.1981580E+05 -0.1981580E+05  0.0000000E+00
 -0.8340000E+00 -0.1972987E+05 -0.1972987E+05  0.0000000E+00
 -0.8370000E+00 -0.1964383E+05 -0.1964383E+05  0.0000000E+00
 -0.8400000E+00 -0.1956694E+05 -0.1956694E+05  0.0000000E+00
 -0.8430000E+00 -0.1948616E+05 -0.1948616E+05  0.0000000E+00
 -0.8460000E+00 -0.1939903E+05 -0.1939903E+05  0.0000000E+00
 -0.8490000E+00 -0.1930480E+05 -0.1930480E+05  0.0000000E+00
 -0.8520000E+00 -0.1922554E+05 -0.1922554E+05  0.0000000E+00
 -0.8550000E+00 -0.1915429E+05 -0.1915429E+05  0.0000000E+00
 -0.8580000E+00 -0.1908035E+05 -0.1908035E+05  0.0000000E+00
 -0.8610000E+00 -0.1901376E+05 -0.1901376E+05  0.0000000E+00
 -0.8640000E+00 -0.1893174E+05 -0.1893174E+05  0.0000000E+00
 -0.8670000E+00 -0.1884723E+05 -0.1884723E+05  0.0000000E+00
 -0.8700000E+00 -0.1876790E+05 -0.1876790E+05  0.0000000E+00
 -0.8730000E+00 -0.1869765E+05 -0.1869765E+05  0.0000000E+00
 -0.8760000E+00 -0.1862687E+05 -0.1862687E+05  0.0000000E+00
 -0.8790000E+00 -0.1854577E+05 -0.1854577E+05  0.0000000E+00
 -0.8820000E+00 -0.1847314E+05 -0.1847314E+05  0.0000000E+00
 -0.8850000E+00 -0.1839903E+05 -0.1839903E+05  0.0000000E+00
 -0.8880000E+00 -0.1831922E+05 -0.1831922E+05  0.0000000E+00
 -0.8910000E+00 -0.1823336E+05 -0.1823336E+05  0.0000000E+00
 -0.8940000E+00 -0.1815763E+05 -0.1815763E+05  0.0000000E+00
 -0.8970000E+00 -0.1807728E+05 -0.1807728E+05  0.0000000E+00
 -0.9000000E+00 -0.1800656E+05 -0.1800656E+05  0.0000000E+00
 -0.9030000E+00 -0.1792500E+05 -0.1792500E+05  0.0000000E+00
 -0.9060000E+00 -0.1784010E+05 -0.1784010E+05  0.0000000E+00
 -0.9090000E+00 -0.1776799E+05 -0.1776799E+05  0.0000000E+00
 -0.9120000E+00 -0.1770534E+05 -0.1770534E+05  0.0000000E+00
 -0.9150000E+00 -0.1763737E+05 -0.1763737E+05  0.0000000E+00
 -0.9180000E+00 -0.1757141E+05 -0.1757141E+05  0.0000000E+00
 -0.9210000E+00 -0.1751541E+05 -0.1751541E+05  0.0000000E+00
 -0.9240000E+00 -0.1747002E+05 -0.1747002E+05  0.0000000E+00
 -0.9270000E+00 -0.1740941E+05 -0.1740941E+05  0.0000000E+00
 -0.9300000E+00 -0.1734414E+05 -0.1734414E+05  0.0000000E+00
 -0.9330000E+00 -0.1729233E+05 -0.1729233E+05  0.0000000E+00
 -0.9360000E+00 -0.1723486E+05 -0.1723486E+05  0.0000000E+00
 -0.9390000E+00 -0.1718435E+05 -0.1718435E+05  0.0000000E+00
 -0.9420000E+00 -0.1713248E+05 -0.1713248E+05  0.0000000E+00
 -0.9450000E+00 -0.1705463E+05 -0.1705463E+05  0.0000000E+00
 -0.9480000E+00 -0.1697897E+05 -0.1697897E+05  0.0000000E+00
 -0.9510000E+00 -0.1692930E+05 -0.1692930E+05  0.0000000E+00
 -0.9540000E+00 -0.1686860E+05 -0.1686860E+05  0.0000000E+00
 -0.9570000E+00 -0.1681056E+05 -0.1681056E+05  0.0000000E+00
 -0.9600000E+00 -0.1675437E+05 -0.1675437E+05  0.0000000E+00
 -0.9630000E+00 -0.1670892E+05 -0.1670892E+05  0.0000000E+00
 -0.9660000E+00 -0.1665632E+05 -0.1665632E+05  0.0000000E+00
 -0.9690000E+00 -0.1660592E+05 -0.1660592E+05  0.0000000E+00
 -0.9720000E+00 -0.1657395E+05 -0.1657395E+05  0.0000000E+00
 -0.9750000E+00 -0.1653956E+05 -0.1653956E+05  0.0000000E+00
 -0.9780000E+00 -0.1650898E+05 -0.1650898E+05  0.0000000E+00
 -0.9810000E+00 -0.1647731E+05 -0.1647731E+05  0.0000000E+00
 -0.9840000E+00 -0.1643401E+05 -0.1643401E+05  0.0000000E+00
 -0.9870000E+00 -0.1640022E+05 -0.1640022E+05  0.0000000E+00
 -0.9900000E+00 -0.1634257E+05 -0.1634257E+05  0.0000000E+00
 -0.9930000E+00 -0.1629212E+05 -0.1629212E+05  0.0000000E+00
 -0.9960000E+00 -0.1625002E+05 -0.1625002E+05  0.0000000E+00
 -0.9990000E+00 -0.1621456E+05 -0.1621456E+05  0.0000000E+00
 -0.1002000E+01 -0.1617341E+05 -0.1617341E+05  0.0000000E+00
 -0.1005000E+01 -0.1614316E+05 -0.1614316E+05  0.0000000E+00
 -0.1008000E+01 -0.1609997E+05 -0.1609997E+05  0.0000000E+00
 -0.1011000E+01 -0.1604905E+05 -0.1604905E+05  0.0000000E+00
 -0.1014000E+01 -0.1599592E+05 -0.1599592E+05  0.0000000E+00
 -0.1017000E+01 -0.1594938E+05 -0.1594938E+05  0.0000000E+00
 -0.1020000E+01 -0.1591153E+05 -0.1591153E+05  0.0000000E+00
 -0.1023000E+01 -0.1587365E+05 -0.1587365E+05  0.0000000E+00
 -0.1026000E+01 -0.1583607E+05 -0.1583607E+05  0.0000000E+00
 -0.1029000E+01 -0.1579631E+05 -0.1579631E+05  0.0000000E+00
 -0.1032000E+01 -0.1575285E+05 -0.1575285E+05  0.0000000E+00
 -0.1035000E+01 -0.1571384E+05 -0.1571384E+05  0.0000000E+00
 -0.1038000E+01 -0.1567283E+05 -0.1567283E+05  0.0000000E+00
 -0.1041000E+01 -0.1563945E+05 -0.1563945E+05  0.0000000E+00
 -0.1044000E+01 -0.1559715E+05 -0.1559715E+05  0.0000000E+00
 -0.1047000E+01 -0.1556048E+05 -0.1556048E+05  0.0000000E+00
